accel_mean,accel_std,accel_peak,accel_energy,accel_jerk_mean,accel_jerk_peak,gravity_deviation,accel_iqr,accel_skewness,accel_kurtosis,gyro_mean,gyro_std,gyro_peak,gyro_energy,gyro_jerk_mean,gyro_jerk_peak,gyro_iqr,gyro_variance,combined_intensity,phone_shake,impact_force,accel_gyro_correlation,sma,dynamic_accel,zero_crossings,signal_entropy,dominant_freq_accel,dominant_freq_gyro,scenario,label
21.08039,6.30856,42.75763,484.18094,6.70402,23.35369,11.27039,7.46549,0.39957,1.7631,15.40102,5.1714,30.74994,263.93503,5.11526,24.83893,4.93667,26.74338,324.65964,92.16879,32.94763,0.0598,33.89065,11.52546,26.0,1.20938,7.0,5.0,physical_attack,1
40.51851,7.93842,56.92379,1704.76831,8.68181,29.60562,30.70851,8.91261,0.06802,0.06904,22.13001,6.89523,37.36343,537.28174,8.1263,27.18232,7.62588,47.54426,896.67517,196.02347,47.11379,0.23793,65.21729,30.70851,25.0,1.30501,11.0,22.0,kidnapping,1
9.15124,1.56442,12.11654,86.1926,1.68122,4.68212,0.65876,1.93071,-0.08246,-0.28887,7.31371,3.56417,19.94333,66.19363,3.63977,17.19762,4.94439,12.70333,66.92947,10.58315,2.30654,0.06776,12.11325,1.36181,21.0,3.74452,8.0,24.0,trembling_fear,1
28.01624,7.22781,45.39847,837.15088,8.59806,20.58003,18.20624,12.11933,0.12769,-0.87212,18.24958,3.73737,29.11689,347.0152,4.1213,14.67963,4.52381,13.96796,511.28458,123.75754,35.58847,0.11366,40.56646,18.20624,27.0,1.60455,12.0,3.0,sudden_fall_push,1
10.51834,1.6586,13.10881,113.38631,1.9227,4.94063,0.70834,2.26386,-0.59077,-0.23002,8.89672,3.86435,17.63755,94.08474,4.30612,14.86281,5.87527,14.93317,93.57864,9.9481,3.29881,0.00135,13.79708,1.50706,28.0,3.66663,11.0,16.0,trembling_fear,1
9.62905,0.19978,10.01905,92.75858,0.23315,0.66277,0.18095,0.23174,-0.22628,-0.45671,0.21706,0.0888,0.42827,0.055,0.10024,0.33714,0.10861,0.00789,2.0901,0.13586,0.20905,0.1886,10.06702,0.21993,24.0,-4.83334,17.0,6.0,standing_still,0
8.99956,1.35201,12.68683,82.82001,1.62988,4.67861,0.81044,1.4352,-0.15251,0.66252,1.60057,0.61768,3.56411,2.94335,0.7025,2.4056,0.81376,0.38153,14.40441,3.38431,2.87683,0.00816,10.49948,1.24602,27.0,3.34385,22.0,22.0,normal_walking,0
9.64552,0.3645,10.37783,93.16887,0.42284,1.22006,0.16448,0.44624,-0.1913,-0.51039,0.40384,0.13464,0.77053,0.18121,0.15851,0.529,0.16429,0.01813,3.8952,0.36742,0.56783,0.05058,10.43489,0.31668,23.0,2.88207,9.0,21.0,phone_dropped_snatched,1
25.27967,5.69053,36.25426,751.13432,7.82226,21.71636,15.46967,8.27555,-0.11537,-0.79347,14.40491,4.86664,25.46938,281.70656,5.12489,17.54733,6.88464,27.78057,424.20272,114.18445,26.44426,-0.03405,40.04136,16.02257,29.08559,2.04056,19.82882,5.07095,synthetic_borderline_danger,1
14.31443,3.62804,20.66574,218.06543,3.4595,9.74931,4.50443,5.3888,-0.31758,-0.784,7.18892,2.62979,13.42009,58.59636,2.80094,9.40599,3.70575,6.91581,102.90524,55.35507,10.85574,0.08704,20.71865,4.98866,19.0,2.67803,6.0,14.0,escape_running,1
9.80609,0.17316,10.13989,96.18936,0.16394,0.42212,0.00391,0.1802,-0.41543,0.21268,0.18972,0.08232,0.46282,0.04277,0.08431,0.33535,0.11878,0.00678,1.86044,0.09754,0.32989,-0.00305,10.34591,0.13507,22.0,-9.01117,2.0,9.0,sitting_still,0
9.72662,0.28973,10.3006,94.69112,0.36606,1.02957,0.08338,0.40898,-0.02109,-0.67559,0.51068,0.14877,0.81486,0.28292,0.17669,0.56919,0.21434,0.02213,4.96718,0.40806,0.4906,-0.32989,10.34443,0.24898,27.0,0.69618,14.0,15.0,phone_dropped_snatched,1
9.89593,1.1826,12.70453,99.32793,1.37708,3.76701,0.08593,1.60582,-0.2369,0.00558,1.44482,0.64719,2.97785,2.50635,0.69525,2.26937,0.9363,0.41885,14.29783,2.97182,2.89453,-0.20677,11.46394,0.95332,26.0,3.76546,25.0,4.0,normal_walking,0
12.46531,1.7381,15.87245,158.40501,1.93421,5.57386,2.65531,2.56554,-0.37721,-0.55016,10.49008,4.03712,19.16669,126.34005,4.2352,13.74424,5.45689,16.29838,130.76208,10.96144,6.06245,-0.01934,15.47237,2.78019,25.0,3.64494,22.0,4.0,trembling_fear,1
12.92607,1.17867,15.09547,168.4725,1.19375,3.22034,3.11607,1.5701,-0.67623,0.43422,1.39385,0.63416,2.93362,2.34496,0.76555,1.98006,0.89479,0.40216,18.01695,2.90332,5.28547,-0.09219,14.28724,3.13181,23.0,3.6886,5.0,21.0,normal_walking,0
9.08419,3.24213,15.43898,93.03389,3.93761,11.56597,0.72581,4.76364,0.02657,-0.75675,3.40647,1.49148,6.96953,13.82854,1.71927,4.86575,2.00368,2.2245,30.94501,38.84682,5.62898,-0.05781,12.85929,2.77796,24.0,2.72361,11.0,24.0,workout_gym,0
30.7166,5.29986,42.40118,971.59821,6.35683,19.31168,20.9066,9.08098,0.11262,-0.8609,17.38966,4.86035,28.1751,326.02341,5.44324,18.39936,6.24162,23.62299,534.15137,102.29642,32.59118,-0.0929,50.93384,20.9066,29.0,1.99242,24.0,16.0,phone_dropped_snatched,1
8.5798,2.46355,13.54584,79.68196,2.56905,8.39742,1.2302,3.44099,-0.2142,-0.30252,2.75264,1.26434,6.86288,9.1756,1.35871,4.90645,1.66601,1.59855,23.61712,12.0567,3.73584,0.00742,10.98784,2.1458,23.0,2.82561,5.0,12.0,normal_jogging,0
10.00364,0.18973,10.5336,100.10873,0.20266,0.56238,0.19364,0.23791,0.08963,0.34424,0.19501,0.07874,0.36493,0.04423,0.07989,0.2478,0.10417,0.0062,1.95086,0.11694,0.7236,0.15238,10.35485,0.22296,23.0,-5.17918,1.0,3.0,sitting_still,0
29.53719,6.86587,44.32639,919.586,8.90192,18.90344,19.72719,9.03666,0.00068,-0.64818,29.37094,5.2899,42.11219,890.63477,5.32594,16.23731,6.40287,27.98301,867.53497,133.98219,34.51639,0.07476,48.26915,19.72719,28.0,1.63418,24.0,4.0,forced_into_vehicle,1
9.56362,1.32841,12.30152,93.26659,1.67673,4.96711,0.24638,1.92467,0.01218,-0.50729,1.79971,0.67716,3.25142,4.20114,0.75208,2.19879,1.10342,0.53129,17.10526,4.34372,2.49152,-0.02628,11.22399,1.08139,30.05264,4.07205,20.83161,21.02108,synthetic_hard_negative,0
11.97229,4.47139,23.11027,163.32892,4.67772,17.06654,2.16229,7.36613,0.25565,-0.57658,14.52246,4.98646,24.12834,235.76672,5.62154,17.24086,6.95931,24.86476,173.8671,149.52347,13.30027,-0.20211,17.81804,4.07617,21.0,2.00669,9.0,22.0,sudden_fall_push,1
10.11598,1.60341,12.98645,104.90401,1.83423,6.18331,0.30598,2.01979,-0.36172,-0.57093,9.4183,4.77658,24.09146,111.52015,4.44596,19.00636,4.9165,22.81572,95.27537,8.16784,3.17645,0.18395,12.55416,1.37024,24.0,3.82258,16.0,3.0,trembling_fear,1
8.96069,1.33104,12.25356,82.06561,1.46974,4.19415,0.84931,1.67853,0.34571,-0.44416,0.96162,0.43892,1.9014,1.11737,0.51431,1.52628,0.69206,0.19265,8.61678,3.24794,2.44356,-0.14636,10.25408,1.31299,26.0,4.04097,3.0,8.0,normal_commute,0
11.09392,4.89446,22.33707,147.03085,5.43757,13.90873,1.28392,7.99897,0.39655,-0.81184,13.94989,3.4518,24.08869,206.51431,3.98301,10.66964,3.63773,11.91491,154.75902,134.82706,12.52707,0.18219,16.08946,4.19481,21.0,2.13275,1.0,12.0,sudden_fall_push,1
9.16901,1.91929,13.3649,87.7544,2.21084,6.64829,0.64099,2.13679,-0.39562,0.44564,8.7517,5.27595,23.32329,104.42788,5.95444,20.78178,6.70625,27.83566,80.24442,9.91037,3.5549,-0.12452,11.71072,1.49808,24.0,3.03531,25.0,19.0,trembling_fear,1
10.45439,1.47341,13.64245,112.33018,1.66936,4.7895,0.64439,2.28715,0.07855,-0.64186,3.90472,1.67517,9.80897,37.67638,1.88125,8.2517,1.9882,5.88685,44.5879,5.28351,3.83245,0.18302,12.62817,1.46932,22.85094,3.92269,16.85094,22.73083,synthetic_hard_negative,0
10.25605,4.98707,24.47606,130.05736,5.04686,18.25265,0.44605,5.90148,0.6711,0.74383,12.35388,3.97287,18.98613,168.40208,5.76361,14.25349,6.90919,15.78372,126.70197,119.57349,14.66606,0.11408,15.08805,3.87021,21.0,1.77698,14.0,16.0,sudden_fall_push,1
11.98089,1.14695,14.82151,144.85721,1.33963,3.18402,2.17089,1.19001,-0.13016,0.36449,1.42633,0.58204,2.93467,2.37319,0.58269,2.23639,0.81426,0.33878,17.0887,2.69188,5.01151,-0.00396,14.49359,2.21857,28.0,3.7254,2.0,1.0,normal_walking,0
8.74822,1.01857,11.41135,77.56879,1.07493,3.08916,1.06178,1.29418,0.64146,0.14234,0.99417,0.38756,1.80587,1.13858,0.4799,1.26788,0.61986,0.1502,8.69723,2.58284,1.60135,-0.05005,10.22649,1.27483,22.0,4.11824,6.0,10.0,normal_commute,0
12.38638,2.85467,19.59562,161.57152,3.34318,9.02597,2.57638,3.67819,0.1732,-0.02259,2.61696,1.14856,7.07683,8.16764,1.29962,4.57855,1.33132,1.31919,32.41461,13.54088,9.78562,-0.21873,14.74423,3.13725,26.0,2.493,9.0,18.0,normal_jogging,0
6.01996,1.92605,11.28559,39.9496,2.22459,9.16851,3.79004,2.6883,0.29222,-0.01435,1.96001,0.85935,4.53525,4.58013,0.91031,3.15714,0.96248,0.73848,11.79921,10.22618,1.47559,0.11689,8.21384,3.86685,28.0,3.0686,24.0,8.0,fast_walk,0
10.67109,0.46939,11.78297,114.09256,0.66242,1.59143,0.86109,0.63274,0.25371,-0.47805,0.34961,0.11923,0.63451,0.13644,0.12175,0.39867,0.16635,0.01422,3.73068,0.53459,1.97297,-0.09565,12.07071,0.86557,34.0,3.67151,22.0,9.0,phone_dropped_snatched,1
10.43276,2.59745,16.15109,115.58913,2.64326,8.84409,0.62276,4.01189,0.08822,-0.68263,9.78266,3.13525,15.85574,105.53018,3.38114,11.82956,4.73654,9.82982,102.06007,35.67842,6.34109,-0.25774,15.68935,2.23563,17.0,3.14031,4.0,3.0,forced_into_vehicle,1
30.00325,4.46693,41.63498,920.14874,5.37237,15.23125,20.19325,5.22763,0.17352,-0.10265,14.13428,4.15886,25.49396,217.07394,4.47517,14.57206,5.94313,17.29613,424.07428,93.05006,31.82498,-0.2086,50.08409,20.19325,24.0,1.92804,13.0,12.0,physical_attack,1
26.38917,5.59903,37.23869,727.73737,7.30218,19.79771,16.57917,9.32739,-0.08012,-0.87889,19.14601,5.48939,31.89774,396.70312,7.11977,23.17661,8.71773,30.13339,505.24734,104.74364,27.42869,0.18518,42.93881,16.57917,32.0,1.8457,25.0,13.0,phone_dropped_snatched,1
11.41324,1.83837,15.41511,133.64172,2.01074,7.8957,1.60324,2.46579,-0.2194,-0.16721,9.89064,4.74892,23.06344,120.37698,5.04513,14.35195,5.91081,22.55221,112.88429,10.76994,5.60511,-0.09664,15.27765,2.02685,21.0,3.22968,21.0,1.0,trembling_fear,1
18.03923,4.34631,27.69525,344.30429,4.31596,15.90421,8.22923,5.80201,-0.52215,-0.11747,13.20283,3.60703,21.72552,187.32529,4.00904,12.39758,3.4677,13.01066,238.16884,47.81138,17.88525,-0.10698,27.4692,8.3956,21.0,1.9873,5.0,14.0,forced_into_vehicle,1
11.27979,3.14779,19.41347,137.14232,3.48017,11.00422,1.46979,3.86889,-0.18027,0.41784,2.49372,0.97669,4.72106,7.17254,1.02755,2.76856,1.59721,0.95392,28.1286,15.4252,9.60347,-0.23026,13.68507,2.77505,27.0,2.13023,15.0,11.0,normal_jogging,0
42.96344,9.03216,58.21237,1927.4364,11.73266,32.48499,33.15343,12.72377,-0.43459,-0.39169,14.95206,6.41272,29.70431,264.68692,6.73136,22.44343,9.37207,41.12298,642.39172,189.54822,48.40237,-0.2513,69.29729,33.15343,27.0,1.35094,25.0,16.0,kidnapping,1
8.94585,1.07657,11.31552,81.18714,1.28385,3.9291,0.86415,1.51756,0.25411,-0.57012,1.5014,0.53766,2.58531,2.54327,0.5156,1.91816,0.89331,0.28908,13.43128,2.87182,1.50552,0.13839,10.43851,1.16761,27.0,4.47756,9.0,15.0,normal_walking,0
17.32841,5.15062,32.62478,326.80243,6.15758,20.43035,7.51841,6.34334,0.58307,0.69749,5.96894,2.45391,12.99157,41.64996,2.96739,9.83667,3.2685,6.02169,103.43224,70.55857,22.81478,0.09243,25.18818,7.71598,25.0,1.65238,18.0,22.0,escape_running,1
9.49374,0.28392,10.09331,90.21169,0.31089,0.9057,0.31626,0.42754,-0.30729,-0.10945,3.11711,1.35388,7.18246,11.54933,1.58503,5.0972,1.72305,1.83299,29.59299,0.27497,0.28331,0.13721,10.28259,0.34249,20.0,0.56741,12.0,16.0,sudden_freeze_danger,1
9.75715,0.16522,10.09285,95.22934,0.18009,0.56251,0.05285,0.26668,-0.14093,-0.7128,0.16212,0.06694,0.39683,0.03076,0.07715,0.28384,0.07307,0.00448,1.58182,0.09705,0.28285,-0.02332,10.09673,0.1424,23.0,-12.01088,11.0,23.0,sitting_still,0
8.7943,2.48244,14.34849,83.50229,3.46817,7.93449,1.0157,3.78595,0.18776,-0.66454,2.56405,1.08508,4.6614,7.75178,1.30028,3.45672,1.55229,1.17741,22.54906,12.85556,4.53849,-0.08908,11.55998,2.25224,28.0,2.98988,12.0,20.0,normal_jogging,0
9.78221,0.14605,10.07905,95.7129,0.18917,0.47076,0.02779,0.22374,-0.33627,-0.52035,0.23081,0.07732,0.39576,0.05925,0.0896,0.29822,0.10277,0.00598,2.25787,0.08234,0.26905,0.23299,10.13711,0.12269,29.0,-13.67572,17.0,5.0,sitting_still,0
10.38013,1.97287,13.92005,111.63931,2.33671,7.17554,0.57013,3.13619,-0.25668,-0.45659,3.16733,1.28062,6.97193,11.67194,1.40328,6.32445,1.51488,1.63999,32.87725,11.89989,4.11005,-0.30298,12.94159,1.7062,28.0,3.30438,10.0,15.0,being_followed,1
8.18393,1.61531,11.6935,69.58588,1.88333,5.41782,1.62607,2.07565,0.14402,-0.48794,11.85665,4.51126,21.54546,160.93159,5.59781,18.29158,7.48932,20.3515,97.03394,9.07174,1.8835,0.01767,11.62663,1.94288,29.0,3.69268,22.0,18.0,trembling_fear,1
24.8589,6.33488,38.33552,658.09564,7.88605,24.10019,15.0489,10.36981,0.16956,-0.77737,21.23186,4.64304,29.51862,472.34949,4.97459,20.15598,6.75095,21.55784,527.80066,126.94952,28.52552,0.09165,39.61413,15.0489,31.0,1.81844,25.0,6.0,forced_into_vehicle,1
9.20003,1.03384,11.04943,85.70937,1.05601,2.75181,0.60997,1.44033,-0.52563,-0.20586,1.12214,0.42614,2.13484,1.4408,0.48987,1.61125,0.4815,0.18159,10.32375,2.95391,1.23943,-0.01756,10.78075,0.92661,20.0,4.29689,6.0,9.0,normal_commute,0
22.7965,6.67354,36.79454,564.21631,7.30327,21.67468,12.9865,10.22541,0.05808,-0.77695,16.34388,5.0383,25.25119,292.50674,5.66659,17.87362,6.15211,25.38445,372.58313,141.01852,26.98454,0.281,35.35942,12.9865,23.0,1.71015,18.0,4.0,forced_into_vehicle,1
10.65698,1.54018,15.32512,115.94337,1.46379,4.5895,0.84698,1.79882,0.4211,0.73845,6.66524,2.99808,14.41341,53.41388,3.36356,12.00908,3.75603,8.98847,71.03132,8.92525,5.51512,0.1009,13.79012,1.41205,18.0,3.25428,4.0,16.0,trembling_fear,1
13.01626,4.42154,25.52872,188.97296,5.65363,17.88851,3.20626,6.62621,0.48156,-0.05262,5.25961,2.03485,10.04252,31.80417,2.56099,6.28795,2.78242,4.14063,68.46049,86.01199,15.71872,0.12825,19.70774,4.25879,28.0,1.94245,14.0,25.0,escape_running,1
10.35407,0.26223,10.91387,107.27557,0.31346,1.10847,0.54407,0.3487,0.22558,-0.46226,0.22494,0.08592,0.4408,0.05798,0.10581,0.33711,0.10271,0.00738,2.32909,0.16784,1.10387,0.02308,10.82825,0.54426,27.0,0.00028,14.0,20.0,standing_still,0
29.81468,5.62353,41.13652,920.53931,6.37755,16.03801,20.00468,7.43601,-0.02179,-0.5404,16.49586,4.59575,26.77645,293.23431,5.07795,13.15216,7.24394,21.12095,491.81876,113.07878,31.32652,-0.18091,48.96342,20.00468,26.0,1.93846,4.0,24.0,physical_attack,1
15.06671,2.12347,19.64901,231.51486,2.20698,8.54846,5.25671,2.42094,-0.27947,0.30896,2.05044,0.83105,4.63257,4.89495,0.99255,2.87044,1.13073,0.69064,30.8934,9.73245,9.83901,0.13463,17.77704,5.28526,21.0,2.86823,10.0,6.0,fast_walk,0
33.44405,6.21564,45.02415,1157.13904,6.90793,20.52764,23.63405,7.18783,-0.18718,-0.4344,15.10314,4.80297,26.31384,251.17342,5.89447,14.67774,7.25007,23.06852,505.11029,117.94437,35.21415,-0.12167,55.20904,23.63406,26.0,1.72983,5.0,24.0,phone_dropped_snatched,1
16.80812,4.662,28.27175,304.24704,5.4565,16.96824,6.99812,4.02704,0.44087,0.42949,8.4488,3.42449,19.8367,83.10935,4.16247,10.91094,4.71751,11.72711,142.00845,66.02419,18.46175,-0.10719,26.78036,7.19009,29.0,1.88965,5.0,16.0,struggle_restrained,1
13.46691,2.23225,18.03815,186.3407,2.61606,7.73531,3.65691,3.47386,-0.4113,-0.1834,6.55213,2.96846,13.98947,51.74213,2.88695,11.14499,3.60776,8.81177,88.23692,19.93171,8.22815,0.08162,19.09476,3.80447,27.0,2.8529,7.0,8.0,harassment_backing,1
9.65304,0.30792,10.3946,93.27599,0.35645,0.89486,0.15696,0.34603,0.3082,-0.37838,0.16829,0.07518,0.33765,0.03397,0.0892,0.23462,0.10159,0.00565,1.62453,0.1671,0.5846,-0.13415,10.00285,0.2849,28.0,0.71616,21.0,8.0,sitting_still,0
45.04535,9.42844,68.89259,2117.97852,11.06815,30.77661,35.23534,11.45064,0.45077,0.07615,21.80501,6.84213,43.70493,522.27319,7.59583,29.03591,8.86079,46.81468,982.21417,206.30014,59.08259,-0.27247,75.58289,35.23534,23.0,1.21079,14.0,22.0,kidnapping,1
15.11989,2.17929,19.81419,351.0679,2.81729,8.16091,5.39535,3.03444,-0.27295,0.25497,5.44856,1.4222,8.1852,137.96266,1.70946,5.39125,2.20992,8.48286,184.22829,42.24766,10.00419,0.10843,20.03963,5.49559,29.78317,-1.00112,24.13269,8.25241,synthetic_hard_negative,0
44.14278,9.50208,65.52726,2038.87402,11.23781,33.90975,34.33278,11.08032,-0.29629,0.13885,15.52518,5.39962,26.33488,270.18726,6.34292,13.84848,7.57849,29.15595,685.32465,243.62064,55.71726,-0.31191,73.15364,34.33278,26.0,1.123,23.0,11.0,kidnapping,1
15.57997,2.53144,21.20462,249.14384,2.74808,7.03558,5.76997,4.11616,0.06443,-0.80756,7.45733,3.07758,15.52426,65.08328,3.18113,11.56307,3.49427,9.47152,116.185,23.18574,11.39462,-0.15392,21.91856,5.76998,26.0,2.96088,5.0,16.0,harassment_backing,1
9.70505,0.17824,10.10036,94.2198,0.21567,0.55711,0.10495,0.25383,0.01413,-0.78229,0.13403,0.06566,0.32105,0.02228,0.07282,0.2552,0.09717,0.00431,1.30077,0.06419,0.29036,0.12827,10.04597,0.17079,29.0,-8.062,16.0,4.0,lying_down,0
8.45278,2.43971,13.70416,77.40175,3.08219,9.66965,1.35722,3.40866,0.26485,-0.56666,4.76046,2.01439,9.84418,26.71976,2.29751,6.01072,3.35442,4.05777,40.23915,24.48183,3.89416,-0.11987,12.01858,2.34635,25.0,2.98131,20.0,18.0,harassment_backing,1
10.72432,1.7416,14.2736,118.04417,2.08317,5.19487,0.91432,2.84247,-0.05992,-0.66299,8.18886,3.71846,18.83285,80.88435,4.59462,13.1911,4.42942,13.82696,87.81991,8.177,4.4636,0.02039,12.99534,1.58426,25.0,3.53538,21.0,18.0,trembling_fear,1
9.07114,3.26358,18.07228,95.49244,3.83035,11.09146,0.93403,4.83572,0.54432,-0.28432,5.14043,1.88331,8.87366,37.81871,2.08046,6.39122,2.5571,4.35493,44.80076,50.91906,8.26228,0.07408,12.75249,2.95441,21.58435,2.68012,14.29217,11.24695,synthetic_borderline_danger,1
11.74181,0.95126,13.6563,138.77496,1.0122,3.4926,1.93181,1.22031,0.02425,-0.42091,1.11028,0.4205,2.34473,1.40954,0.47115,1.26978,0.49338,0.17682,13.03671,2.5681,3.8463,-0.06557,13.6354,1.93181,20.0,4.53903,25.0,14.0,normal_commute,0
11.5966,2.43859,18.32049,140.42778,2.76158,12.1032,1.7866,2.65203,0.44621,0.24014,5.67277,2.63922,11.50544,39.14589,3.1711,8.61443,3.82888,6.96551,65.78487,21.40113,8.51049,-0.2432,15.6166,2.36778,27.0,2.66815,10.0,4.0,harassment_backing,1
10.92478,3.98487,21.31547,135.23013,3.84863,11.55427,1.11478,4.79914,0.32324,0.28332,6.42997,2.74136,12.19436,48.85955,3.14948,8.71013,4.44306,7.51506,70.24601,62.91478,11.50547,0.06965,16.45561,3.03472,16.0,1.86014,9.0,19.0,escape_running,1
26.58069,6.78498,48.30825,752.56927,7.60652,26.78871,16.77069,7.78932,0.91963,1.26381,13.85209,4.35695,22.41342,210.86351,4.98424,16.12052,6.73214,18.98305,368.19827,128.66089,38.49825,0.16324,41.54485,16.7707,26.0,1.33074,19.0,9.0,physical_attack,1
39.90171,8.74122,62.75138,1668.55505,9.14367,36.53415,30.09171,12.33753,-0.37734,0.79119,17.25514,6.05219,30.38808,334.3689,6.7242,21.04698,8.30194,36.62897,688.50964,236.00177,52.94138,0.12832,64.44571,30.09171,24.0,1.00957,2.0,17.0,kidnapping,1
15.92902,4.96251,25.86727,300.66028,6.05859,18.41796,6.11902,6.4175,0.12803,-0.39409,8.44232,2.44403,14.61825,105.51226,2.79538,7.08495,3.3768,8.14835,153.33572,91.24246,16.05727,-0.06444,21.64217,6.6206,27.64771,-1.6772,15.92232,19.64771,synthetic_borderline_danger,1
5.98176,2.24505,10.6975,40.8217,2.72259,6.86611,3.82824,3.18323,0.28978,-0.5979,6.20199,2.5597,12.8704,45.01674,2.92277,7.06333,2.97912,6.55208,37.09881,19.36718,0.8875,-0.15737,8.98037,3.88725,28.0,3.112,15.0,9.0,harassment_backing,1
8.99829,2.53992,15.51974,87.42048,2.15487,7.61615,0.81171,3.69357,0.57105,-0.33398,2.47763,1.04803,4.41534,7.23704,1.13438,3.63379,1.39637,1.09837,22.29447,12.87514,5.70974,0.03249,11.57908,2.23379,15.0,2.95964,1.0,4.0,normal_jogging,0
12.27312,2.08909,17.24939,154.99374,2.67955,7.00732,2.46312,3.00572,0.37351,-0.73321,9.31134,3.56149,20.53725,99.38525,3.97401,12.70426,4.99079,12.68423,114.27917,11.96949,7.43939,-0.10058,15.53933,2.59296,27.0,3.41318,13.0,24.0,trembling_fear,1
12.21059,3.51082,19.73659,169.53071,3.62277,9.72253,2.40059,4.65963,0.07304,-0.42191,4.30996,1.66108,8.07186,30.94568,2.06431,6.11859,2.39405,4.00447,57.37131,50.2702,9.92659,-0.02644,16.50047,3.2937,21.66025,0.31404,4.98845,14.35515,synthetic_borderline_danger,1
10.72003,2.2099,14.92226,119.80277,2.35799,8.65119,0.91003,2.97963,0.07921,-0.7588,6.9483,3.40276,15.53392,59.85767,4.25922,12.32766,4.8301,11.57876,74.48604,24.20248,5.11226,-0.00759,14.95057,1.91389,21.0,3.44512,23.0,2.0,harassment_backing,1
22.80003,3.71985,31.60862,533.67871,4.10737,12.73511,12.99003,5.60355,0.16869,-0.6183,9.97816,3.68679,18.35488,113.15614,3.12626,13.72919,5.37378,13.5924,227.50247,48.91576,21.79862,0.02409,38.10025,12.99003,25.0,2.41711,16.0,1.0,struggle_restrained,1
20.05787,6.98659,35.38279,451.13031,8.37523,23.34448,10.24786,10.43602,0.34464,-0.75696,17.04257,4.98341,26.39861,315.28366,5.54279,17.40458,7.49194,24.83442,341.83762,138.71468,25.57279,0.05753,31.59345,10.33552,24.0,1.67285,16.0,16.0,physical_attack,1
10.58488,4.25361,20.40913,130.13286,4.40889,13.22298,0.77488,6.54934,0.47041,-0.67669,14.53157,4.39371,25.73737,230.47137,4.61129,19.86414,6.35218,19.30472,153.81499,110.98888,10.59913,-0.06696,16.13012,3.52369,20.0,2.31581,15.0,9.0,sudden_fall_push,1
11.8952,2.4268,16.79665,147.38507,2.82676,8.34897,2.0852,3.19261,0.15551,-0.59488,2.45641,0.99005,5.81835,7.01414,0.97221,4.25322,1.01277,0.98021,29.21943,11.29391,6.98665,-0.07411,14.46536,2.60071,26.0,3.15479,12.0,3.0,normal_jogging,0
11.75054,1.10791,13.98675,139.30258,1.25086,4.53069,1.94054,1.55325,-0.24943,0.47353,1.50935,0.70046,3.44301,2.76879,0.5801,2.50571,0.96783,0.49064,17.7357,2.87059,4.17675,-0.05994,13.19247,2.00327,28.0,3.61369,23.0,4.0,normal_walking,0
19.79295,6.75756,40.54084,437.42548,7.27955,21.3009,9.98295,5.96403,0.75457,1.15191,14.12947,4.61004,24.39078,220.89449,4.8963,14.69064,7.11872,21.25243,279.664,114.19514,30.73084,-0.00453,27.80287,10.16504,20.0,1.28502,11.0,18.0,sudden_fall_push,1
8.77456,3.00828,14.09991,86.04269,3.4184,8.91379,1.03544,4.05284,-0.10998,-0.42549,2.59267,1.30917,6.47058,8.43584,1.49327,5.04777,1.21301,1.71392,22.74952,16.58079,4.28991,-0.16989,11.67379,2.58591,23.0,2.66366,12.0,25.0,normal_jogging,0
8.89173,1.26783,11.3717,80.67033,1.40733,4.91465,0.91827,2.01128,-0.09684,-0.76146,1.44464,0.71722,3.28542,2.6014,0.81712,2.30067,0.78565,0.51441,12.84537,3.40722,1.5617,0.08237,11.48158,1.23144,23.0,4.29413,7.0,19.0,normal_walking,0
6.96009,2.04851,10.45459,52.63921,2.4507,6.27815,2.84991,2.80457,-0.67076,-0.18815,6.77789,2.92628,14.52566,54.50298,2.81925,7.53376,3.65123,8.56313,47.17474,19.46985,0.64459,0.0104,10.44854,2.8888,27.0,3.31579,14.0,8.0,harassment_backing,1
13.44767,4.3997,28.36228,200.19728,5.59445,16.34727,3.63767,6.06985,0.45191,1.1163,7.17308,2.88511,15.6469,59.77691,3.44601,13.80663,3.85984,8.32386,96.4612,53.88734,18.55228,0.07848,20.44489,4.57402,28.0,1.65011,22.0,23.0,escape_running,1
9.68547,0.22292,10.16841,93.85802,0.24125,0.75591,0.12453,0.27228,0.12663,-0.65237,0.25128,0.10518,0.56427,0.07421,0.12989,0.47298,0.14956,0.01106,2.43377,0.15763,0.35841,-0.07328,10.13271,0.21257,25.0,-3.29187,14.0,10.0,standing_still,0
9.44464,4.27837,21.56907,107.50566,4.76103,15.34669,0.36536,4.51453,0.67302,0.79041,17.51548,5.00718,31.81487,331.86389,4.95307,21.44837,6.12979,25.07187,165.42737,97.35638,11.75907,-0.07207,13.86168,3.23542,27.0,1.92919,15.0,10.0,sudden_fall_push,1
9.16808,3.99608,20.42508,100.02229,4.6939,13.17891,0.64192,5.71476,0.5432,-0.21892,3.56427,1.58288,7.0712,15.20955,2.05663,5.7277,2.5547,2.50551,32.67753,36.25814,10.61508,0.18884,12.57089,3.36812,21.0,2.08233,16.0,18.0,workout_gym,0
